Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,Klasa
3.0816694725676546,7.441366373721612,10.108088074989054,11.321939957883377,22.56139196566676,-15.797071416856118,22.0572796736913,2
3.032625739591482,7.811122784901874,9.686168432739136,10.93716971073209,-21.277241531874004,-15.087026487068513,-21.70458235161796,2
3.0340194818587363,7.506428463753934,9.904564456815939,10.826388795897104,-21.221012164932223,-14.649646217085852,21.64235795237371,2
3.0363529062564836,7.7802130284066955,9.760639706300742,11.111798320785661,-22.76796206337771,15.309118433201387,-21.54880738449396,2
2.975575411378793,7.610720725800117,9.785969050935005,10.432642710612171,20.61439221838246,-16.408356715355,-20.815541389772918,2
3.023482328848608,7.247711090521328,9.608500707192551,11.831334685548075,-22.759500524450615,-15.462937483870036,-22.656204499156793,2
2.8776209336068734,6.6984972622396555,9.993620085738414,11.050218673614527,21.59932090863486,14.722303839978103,22.03681733715578,2
3.0156087206719886,7.76531720902887,9.90105523796469,10.862031716278935,-21.252165216435568,-14.804584345848333,-21.949236040016455,2
3.0631913374160584,6.971033214311708,9.923324544613846,11.723562449259562,23.643769191000175,-15.77360753638818,22.548401100468485,2
3.064431931603456,7.666140532307057,9.737475128260458,11.761089682393882,-22.744198817701967,-16.599803844630895,-22.600823937285966,2
3.002391541518757,8.399440820061175,9.917873322930534,10.798111553139531,-21.188741492712847,-15.481166552733207,-21.583737091524068,2
2.9929051945697838,7.08011871437446,9.858033706598999,10.640114781642446,-21.47084237651699,-15.279600565777322,-20.90463451080084,2
3.1113158624604456,7.705840455648857,10.846902281355318,11.568654393714743,-22.85857053596888,16.02538777767519,-23.027314230428548,2
3.079772421094012,7.247559753499842,9.960576960464458,12.2495348781306,23.505197842567714,16.3964504666329,23.505013786954247,2
3.0378960377962594,6.7726851566218835,9.874779466401245,11.499464767559623,-22.25127254372823,-14.926382889337528,-22.481100581041517,2
3.0874037158488123,7.172041544585406,10.92959921413178,11.542008774118955,-22.840654860876572,-15.478063950128579,23.077728414214715,2
3.0208750249654455,6.626572127763115,9.89318863709257,11.191148429666018,21.937870454249477,14.979810964274412,21.840597210938324,2
3.1156971523391985,7.738454198267165,10.939918465611289,11.681001901722261,-23.025546320603734,-15.973966341624438,-23.410381713554543,2
3.070149354837917,7.277234136997392,10.195996832457409,11.139690625255847,21.82573114403358,14.997956398646847,-22.354948983377188,2
3.0342839941603157,7.798587362659135,9.867028128457456,10.83924161270048,21.778634742714257,14.851308737740018,21.207486328993443,2
3.0069975915932527,7.519087053874739,9.491479951477213,11.240631027590421,21.6357200809313,15.941932754419971,22.057968560438223,2
3.03315893067724,7.094731573666717,10.217853101614667,11.087491313313988,-23.001507687905725,-14.701316522011279,-21.740816228161453,2
3.13482263423399,8.247900483269849,11.071864504578619,12.293299556600642,24.088062325921957,16.439989558383157,-24.172980570819693,3
3.1566257569100973,8.483080427161818,11.739306548007884,12.044661842664532,-25.23385882586378,-16.28746352122719,23.937199237555657,3
3.1563005977534018,8.61372913998321,11.94379876021777,12.118528955544553,-24.921255106437943,-16.546243817338773,-24.156001266992327,3
3.139669239021039,8.315959023183417,10.807115217560185,12.321672031619453,-24.739707423690323,-16.547857053634136,-23.890368609466666,3
3.1479557895899943,8.243674090155928,10.848733000118816,12.501101781846293,-24.419595315353593,-16.673415991637242,-24.2615998281187,3
3.13989148914417,8.178614394423652,10.976509589513242,12.383011244368603,-24.14453852936271,-16.641017497024258,-24.31446219477179,3
3.135695728033327,7.685760273381605,10.834252735799693,12.550346501847274,-24.291555805903787,17.59202992148622,-24.59032186893182,3
3.139905296093975,7.61544537674511,10.92777016136197,12.887676639539125,-24.886588329518155,16.790473927013355,-25.027808588119886,3
3.1364025797285593,8.037660408425051,10.732722754135727,12.063471767071569,23.521946158726152,16.082475453591073,23.768999478158307,3
3.158487893879897,8.28337865297601,11.742430268862758,12.235625997088926,-24.6200329238721,-16.3954352239636,24.263005781241844,3
3.1596546419282117,8.336137121716925,14.771752769606442,12.338621176598473,25.956536465846767,-16.892311829285276,26.194063149470573,3
3.092682973359713,6.85759170394992,10.232491688953843,11.444130800098845,22.287107062194032,14.883946376480424,23.118720893593903,3
3.153411978874425,8.184116031889353,11.741487437203576,11.93516449503176,24.268190048718242,17.62925473266291,-23.796966207641823,3
3.150549665153559,7.874888041225621,11.312715157693855,11.896790717764038,-24.274826031520412,-16.250762244879404,-23.507801611280026,3
3.149046658306812,7.784296554395079,11.190866438501475,11.886373209699503,-23.72494928644215,-15.875094837257262,23.487821499564042,3
3.1540432673194307,8.791800956676767,11.810337919418672,12.011812119035396,-24.85038794425125,-16.51850031273045,-23.925940671549757,3
2.9011491867417094,6.7238176938624115,9.687228422617853,10.325132442203481,-20.561691160967904,-13.74185919384118,-20.42356827623131,3
3.1298663529232367,7.8983410989656,10.721857541154655,12.259399620308384,-23.763976285019574,-16.289804422883556,24.353084794881255,3
3.153159664496396,8.587123080270324,10.839795146151014,12.22966628040303,24.128668666923307,16.781363886493306,23.809307473041613,3
3.129825989935876,7.551046930442871,10.92169983180499,12.50466304009775,-24.301596479967852,16.71711984755712,-24.465255759449605,3
3.1449765921139066,8.775926169539458,11.010429875710294,12.224367236201372,-24.353505464989336,-16.613862865389375,23.863378460759513,3
3.1536353712082392,8.424870193118373,12.240877239081913,12.086977039753275,24.852572855578586,-16.3308228906464,24.264944653722402,3
3.145025017857383,7.757221542544279,11.734057615766998,11.957677104235264,-23.888795361760604,-16.010448685861938,24.047804833201557,3
